clean_sku,original_sku,product_name,category,subcategory,price,inventory,inventory_date,record_status
HO-ST-6091,HO-ST-6091,Test Product 1439,Home & kitchen,Storage,235.20,61.0,2024-02-27 11:06:03.209155,Complete
HO-FU-9290,HO-FU-9290,Test Product 1441 (New),Home & kitchen,,235.07,16.0,2024-07-29 11:06:03.209212,Missing subcategory
EL-CA-8436,EL-CA-8436,Test Product 1443 - Latest Model,Electronics,Cameras,106.87,65.0,2024-02-26 11:06:03.209273,Complete
CL-SH-4742,CL-SH-4742,Test Product 1444 - Latest Model,Clothing,Shoes,27.42,95.0,2024-10-16 11:06:03.209302,Complete
CL-SH-9481,CL-SH-9481,Test Product 1447 (New),Clothing,Shoes,48.94,12.0,2024-04-05 11:06:03.209387,Complete
BO-NO-6364,BO-NO-6364,Test Product 1448 (New),Books,Non-Fiction,171.88,75.0,2025-01-19 11:06:03.209415,Complete
BO-FI-1891,BO-FI-1891,Test Product 1450,Books,Fiction,395.97,36.0,2024-05-25 11:06:03.209474,Complete
CL-KI-7409,CL-KI-7409,Test Product 1452,Clothing,Kids,110.44,88.0,2024-11-22 11:06:03.209532,Complete
SP-OU-7496,SP-OU-7496,Test Product 1453,Sports,Outdoor,453.22,34.0,2024-07-12 11:06:03.21,Complete
BO-CH-1159,BO-CH-1159,Test Product 1455,Books,Children,418.09,19.0,,Complete
BO-ED-6272,BO-ED-6272,Test Product 1457 - Latest Model,Books,Educational,256.76,81.0,2025-02-01 11:06:03.209675,Complete
HO-FU-6074,HO-FU-6074,Test Product 1458 (New),Home & kitchen,Furniture,294.02,62.0,2024-04-11 11:06:03.21,Complete
CL-KI-3925,CL-KI-3925,Test Product 1459,"",Kids,347.41,0.0,2024-07-18 11:06:03.21,Complete
TO-GA-2151,TO-GA-2151,Test Product 1460 - Latest Model,Toys,Games,331.64,0.0,2024-10-20 11:06:03.209761,Complete
SP-EQ-1097,SP-EQ-1097,Test Product 1462 [Updated],Sports,Equipment,,50.0,2024-10-28 11:06:03.209822,Missing price
HO-ST-2123,HO-ST-2123,Test Product 1463 - Latest Model,Home & kitchen,Storage,148.20,27.0,2024-07-31 11:06:03.392265,Complete
BO-FI-9233,BO-FI-9233,Test Product 1464,Books,Fiction,133.36,0.0,,Complete
EL-AC-1897,EL-AC-1897,Test Product 1466 [Updated],"",Accessories,355.04,26.0,2024-04-02 11:06:03.209938,Complete
BO-ED-8975,BO-ED-8975,,Books,Educational,206.20,97.0,2024-03-06 11:06:03.210024,Complete
TO-GA-6416,TO-GA-6416,Test Product 1470,Toys,Games,24.01,11.0,2024-04-27 11:06:03.210053,Complete
EL-PH-8173,EL-PH-8173,Test Product 1471 - Latest Model,Electronics,Phones,186.07,0.0,2024-06-03 11:06:03.210081,Complete
TO-ED-8584,TO-ED-8584,Test Product 1472 - Latest Model,Toys,Educational,293.94,0.0,2024-09-16 11:06:03.210109,Complete
BO-FI-1862,BO-FI-1862,Test Product 1475 [Updated],Books,Fiction,,89.0,2024-11-06 11:06:03.210196,Missing price
SP-AC-1846,SP-AC-1846,,Sports,Accessories,283.16,1.0,2024-06-16 11:06:03.210225,Complete
SP-OU-2421,SP-OU-2421,Test Product 1479 - Latest Model,"",Outdoor,54.09,45.0,2024-02-27 11:06:03.210312,Complete
SP-CL-5864,SP-CL-5864,Test Product 1481 [Updated],Sports,Clothing,497.43,0.0,2024-07-24 11:06:03.21037,Complete
HO-AP-9349,HO-AP-9349,Test Product 1483 [Updated],Home & kitchen,Appliances,448.18,58.0,2024-02-15 11:06:03.210429,Complete
CL-KI-2375,CL-KI-2375,Test Product 1484 (New),Clothing,Kids,432.39,84.0,,Complete
SP-EQ-9764,SP-EQ-9764,Test Product 1485 (New),Sports,Equipment,396.65,67.0,2024-07-19 11:06:03.210487,Complete
TO-GA-8958,TO-GA-8958,Test Product 1486,Toys,Games,343.23,37.0,2024-08-11 11:06:03.211,Complete
HO-DE-4577,HO-DE-4577,Test Product 1488 - Latest Model,Home & kitchen,Decor,389.51,88.0,2024-06-04 11:06:03.21058,Complete
HO-CO-8782,HO-CO-8782,Test Product 1491,Home & kitchen,,394.58,9.0,2024-06-29 11:06:03.211,Missing subcategory
BO-FI-3422,BO-FI-3422,Test Product 1492 [Updated],Books,Fiction,107.73,65.0,,Complete
SP-CL-5509,SP-CL-5509,Test Product 1495 [Updated],Sports,,492.01,65.0,2024-08-04 11:06:03.21078,Missing subcategory
EL-AC-8921,EL-AC-8921,Test Product 1497 [Updated],Electronics,Accessories,38.37,11.0,2024-06-08 11:06:03.3317,Complete
SP-AC-9404,SP-AC-9404,Test Product 1498 - Latest Model,Sports,Accessories,436.03,0.0,2024-05-08 11:06:03.210869,Complete
CL-SH-6111,CL-SH-6111,Test Product 1499 (New),Clothing,Shoes,368.31,57.0,2024-03-29 11:06:03.210899,Complete
HO-DE-2244,HO-DE-2244,Test Product 1502,Home & kitchen,Decor,364.88,2.0,2024-07-07 11:06:03.211,Complete
CL-WO-2582,CL-WO-2582,,Clothing,Womens,,89.0,2024-06-20 11:06:03.211019,Missing price
CL-WO-1402,CL-WO-1402,Test Product 1504 [Updated],Clothing,Womens,357.85,48.0,2024-06-25 11:06:03.211048,Complete
HO-ST-6087,HO-ST-6087,,Home & kitchen,Storage,27.64,86.0,2024-05-11 11:06:03.211106,Complete
CL-SH-8562,CL-SH-8562,Test Product 1508,Clothing,Shoes,126.98,0.0,2024-12-19 11:06:03.211165,Complete
SP-EQ-8257,SP-EQ-8257,Test Product 1510 [Updated],Sports,Equipment,228.56,5.0,2024-11-08 11:06:03.211222,Complete
Sp-Ou-8586,Sp-Ou-8586,Test Product 1511 - Latest Model,Sports,Outdoor,374.64,85.0,2024-12-08 11:06:03.211251,Complete
CL-WO-1724,CL-WO-1724,Test Product 1512 [Updated],Clothing,Womens,,6.0,2024-12-22 11:06:03.211279,Missing price
HO-AP-7773,HO-AP-7773,Test Product 1514 (New),Home & kitchen,Appliances,329.47,77.0,2024-10-03 11:06:03.211336,Complete
HO-AP-7107,HO-AP-7107,Test Product 1517,Home & kitchen,Appliances,249.46,0.0,,Complete
EL-PH-2325,EL-PH-2325,Test Product 1518 (New),Electronics,,230.13,53.0,2024-11-26 11:06:03.211451,Missing subcategory
SP-EQ-5373,SP-EQ-5373,Test Product 1520,Sports,Equipment,237.99,6.0,2024-10-12 11:06:03.212,Complete
HO-DE-1576,HO-DE-1576,Test Product 1523 [Updated],Home & kitchen,Decor,485.38,28.0,2024-11-22 11:06:03.211598,Complete
Bo-Re-2627,Bo-Re-2627,Test Product 1524 [Updated],Books,Reference,215.87,50.0,2024-05-16 11:06:03.211627,Complete
BO-RE-4520,BO-RE-4520,Test Product 1525,Books,Reference,352.70,47.0,2024-03-14 11:06:03.212,Complete
BO-CH-4801,BO-CH-4801,Test Product 1528,Books,Children,331.88,0.0,2024-07-16 11:06:03.212,Complete
TO-ED-8001,TO-ED-8001,Test Product 1529,Toys,Educational,164.49,99.0,2024-09-26 11:06:03.211771,Complete
CL-ME-5310,CL-ME-5310,Test Product 1531 [Updated],Clothing,Mens,421.84,62.0,2025-01-19 11:06:03.212,Complete
BO-FI-1300,BO-FI-1300,Test Product 1536 [Updated],Books,Fiction,,89.0,2024-03-10 11:06:03.212,Missing price
BO-NO-2389,BO-NO-2389,Test Product 1537 - Latest Model,Books,Non-Fiction,21.66,43.0,2024-09-13 11:06:03.212009,Complete
TO-OU-5089,TO-OU-5089,Test Product 1539,Toys,Outdoor,57.86,26.0,2024-08-26 11:06:03.212066,Complete
TO-AR-6319,TO-AR-6319,,Toys,Arts & Crafts,341.43,43.0,2024-06-02 11:06:03.212126,Complete
CL-WO-8543,CL-WO-8543,Test Product 1542 [Updated],Clothing,Womens,458.84,65.0,2024-07-23 11:06:03.212154,Complete
EL-CA-8830,EL-CA-8830,Test Product 1546 (New),Electronics,Cameras,193.34,0.0,2024-11-30 11:06:03.212269,Complete
CL-WO-8838,CL-WO-8838,Test Product 1548 [Updated],Clothing,,286.25,86.0,2024-05-16 11:06:03.212329,Missing subcategory
TO-AR-2881,TO-AR-2881,Test Product 1549 (New),Toys,Arts & Crafts,82.69,35.0,2024-11-28 11:06:03.212358,Complete
CL-ME-3711,CL-ME-3711,Test Product 1550 (New),Clothing,Mens,274.09,0.0,2025-02-01 11:06:03.212387,Complete
HO-DE-1163,HO-DE-1163,Test Product 1552 - Latest Model,Home & kitchen,Decor,351.21,0.0,2024-04-14 11:06:03.212447,Complete
TO-ED-1994,TO-ED-1994,Test Product 1554 - Latest Model,Toys,Educational,392.02,37.0,2024-08-05 11:06:03.212505,Complete
EL-AC-4285,EL-AC-4285,Test Product 1556 [Updated],Electronics,Accessories,418.47,88.0,2024-10-21 11:06:03.212563,Complete
CL-AC-1051,CL-AC-1051,Test Product 1557 [Updated],Clothing,Accessories,326.45,1.0,2024-09-26 11:06:03.212592,Complete
BO-RE-8257,BO-RE-8257,,Books,Reference,106.67,76.0,2024-02-11 11:06:03.213,Complete
TO-GA-3108,TO-GA-3108,Test Product 1560 [Updated],Toys,Games,29.67,65.0,2024-08-09 11:06:03.213,Complete
BO-ED-4176,BO-ED-4176,Test Product 1561 (New),Books,Educational,222.05,67.0,2024-05-14 11:06:03.212708,Complete
BO-NO-7466,BO-NO-7466,Test Product 1562 [Updated],Books,,497.18,48.0,2024-12-04 11:06:03.213,Missing subcategory
TO-OU-3315,TO-OU-3315,Test Product 1563,Toys,Outdoor,305.01,0.0,2024-03-16 11:06:03.213,Complete
EL-LA-8702,EL-LA-8702,Test Product 1566 - Latest Model,"",Laptops,456.78,36.0,2024-12-29 11:06:03.212855,Complete
Ho-St-7622,Ho-St-7622,Test Product 1568,Home & kitchen,Storage,454.27,0.0,2024-09-21 11:06:03.212913,Complete
BO-RE-4236,BO-RE-4236,Test Product 1570 [Updated],Books,Reference,112.25,60.0,2024-12-02 11:06:03.21297,Complete
SP-FI-9842,SP-FI-9842,Test Product 1571,Sports,Fitness,491.40,96.0,2024-03-13 11:06:03.213,Complete
SP-EQ-5172,SP-EQ-5172,Test Product 1572 [Updated],Sports,Equipment,170.28,13.0,2024-05-29 11:06:03.213028,Complete
TO-GA-7756,TO-GA-7756,Test Product 1573 [Updated],Toys,Games,287.67,0.0,2024-04-23 11:06:03.213059,Complete
SP-EQ-5139,SP-EQ-5139,Test Product 1574 (New),Sports,Equipment,67.37,94.0,2024-10-19 11:06:03.213089,Complete
SP-AC-6333,SP-AC-6333,Test Product 1577 [Updated],Sports,Accessories,491.45,56.0,2024-09-28 11:06:03.213175,Complete
TO-OU-5536,TO-OU-5536,Test Product 1579 [Updated],"",Outdoor,153.39,22.0,2024-07-24 11:06:03.213233,Complete
TO-BU-9251,TO-BU-9251,Test Product 1581,Toys,Building,445.48,61.0,2024-03-29 11:06:03.21329,Complete
CL-AC-1526,CL-AC-1526,Test Product 1585 [Updated],Clothing,Accessories,158.15,69.0,2024-06-18 11:06:03.213403,Complete
HO-FU-9965,HO-FU-9965,Test Product 1586 - Latest Model,Home & kitchen,Furniture,254.29,64.0,2024-06-13 11:06:03.213431,Complete
Ho-Fu-1410,Ho-Fu-1410,Test Product 1588 [Updated],Home & kitchen,Furniture,416.41,66.0,2024-09-27 11:06:03.213488,Complete
EL-PH-9645,EL-PH-9645,Test Product 1590 (New),Electronics,Phones,393.23,87.0,2024-04-11 11:06:03.213546,Complete
To-Bu-5369,To-Bu-5369,Test Product 1593 (New),Toys,Building,446.61,3.0,2024-12-25 11:06:03.213632,Complete
CL-SH-6906,CL-SH-6906,Test Product 1594 - Latest Model,Clothing,Shoes,219.54,76.0,2024-10-27 11:06:03.279625,Complete
CL-WO-2161,CL-WO-2161,Test Product 1598,Clothing,Womens,463.78,0.0,2024-04-05 11:06:03.213775,Complete
BO-NO-2369,BO-NO-2369,Test Product 1602 (New),Books,Non-Fiction,403.84,6.0,2024-05-28 11:06:03.213898,Complete
BO-RE-1586,BO-RE-1586,Test Product 1603 - Latest Model,Books,Reference,95.67,16.0,2024-12-17 11:06:03.213926,Complete
TO-OU-9848,TO-OU-9848,Test Product 1605,Toys,Outdoor,298.09,21.0,2024-06-15 11:06:03.213983,Complete
SP-CL-4603,SP-CL-4603,Test Product 1607 [Updated],Sports,Clothing,346.25,24.0,2024-06-07 11:06:03.214041,Complete
BO-RE-2578,BO-RE-2578,Test Product 1610 - Latest Model,Books,Reference,406.37,29.0,2024-06-07 11:06:03.214128,Complete
BO-CH-8750,BO-CH-8750,Test Product 1611 - Latest Model,Books,,169.66,16.0,2024-03-24 11:06:03.214157,Missing subcategory
BO-RE-6483,BO-RE-6483,Test Product 1612 [Updated],Books,Reference,292.38,0.0,2024-05-06 11:06:03.214186,Complete
SP-CL-5573,SP-CL-5573,Test Product 1613 [Updated],Sports,Clothing,,65.0,2024-08-09 11:06:03.214216,Missing price
SP-AC-6714,SP-AC-6714,Test Product 1614 [Updated],Sports,Accessories,247.83,15.0,2025-01-18 11:06:03.214244,Complete
EL-PH-4652,EL-PH-4652,Test Product 1615 (New),Electronics,Phones,215.06,20.0,2024-03-25 11:06:03.214273,Complete
SP-OU-4941,SP-OU-4941,Test Product 1616 (New),Sports,Outdoor,128.49,82.0,2024-08-22 11:06:03.214302,Complete
SP-OU-2602,SP-OU-2602,Test Product 1617,Sports,Outdoor,422.80,16.0,2024-07-01 11:06:03.21433,Complete
SP-OU-5925,SP-OU-5925,,"",Outdoor,278.03,64.0,2025-01-05 11:06:03.214445,Complete
TO-BU-7097,TO-BU-7097,Test Product 1623 (New),Toys,Building,163.86,9.0,2024-06-17 11:06:03.215,Complete
HO-FU-8081,HO-FU-8081,Test Product 1625,Home & kitchen,Furniture,347.74,6.0,2024-12-14 11:06:03.215,Complete
EL-PH-1195,EL-PH-1195,Test Product 1628 [Updated],Electronics,Phones,311.07,13.0,2024-02-14 11:06:03.215,Complete
SP-EQ-4724,SP-EQ-4724,Test Product 1632 (New),Sports,Equipment,44.27,5.0,2024-09-21 11:06:03.214762,Complete
TO-GA-4041,TO-GA-4041,Test Product 1633 (New),Toys,Games,214.72,8.0,2024-07-09 11:06:03.214791,Complete
Sp-Cl-2517,Sp-Cl-2517,Test Product 1634 (New),Sports,Clothing,143.93,0.0,,Complete
El-La-8750,El-La-8750,Test Product 1635,Electronics,Laptops,207.78,1.0,2024-08-02 11:06:03.214851,Complete
CL-SH-5899,CL-SH-5899,Test Product 1640 [Updated],Clothing,Shoes,96.17,80.0,2024-12-03 11:06:03.215,Complete
SP-CL-7590,SP-CL-7590,Test Product 1641 - Latest Model,Sports,Clothing,45.99,56.0,2024-11-10 11:06:03.215029,Complete
SP-EQ-5948,SP-EQ-5948,Test Product 1643 - Latest Model,Sports,Equipment,53.37,0.0,,Complete
SP-CL-7975,SP-CL-7975,Test Product 1644 [Updated],Sports,Clothing,57.83,43.0,2024-12-07 11:06:03.215116,Complete
EL-PH-8483,EL-PH-8483,Test Product 1645 [Updated],Electronics,Phones,182.75,34.0,2024-12-26 11:06:03.215145,Complete
SP-FI-6331,SP-FI-6331,Test Product 1646 [Updated],Sports,Fitness,194.14,68.0,2024-12-16 11:06:03.215173,Complete
EL-AC-1354,EL-AC-1354,Test Product 1648 (New),Electronics,Accessories,165.30,97.0,2024-07-03 11:06:03.21523,Complete
HO-ST-1829,HO-ST-1829,Test Product 1652 [Updated],Home & kitchen,,498.96,3.0,2024-12-04 11:06:03.215347,Missing subcategory
EL-PH-7084,EL-PH-7084,Test Product 1654 [Updated],"",Phones,466.30,0.0,2024-09-16 11:06:03.215407,Complete
EL-CA-9414,EL-CA-9414,Test Product 1656 - Latest Model,Electronics,Cameras,281.16,40.0,2024-07-31 11:06:03.215465,Complete
HO-AP-5936,HO-AP-5936,Test Product 1657 (New),Home & kitchen,Appliances,419.02,92.0,2024-02-09 11:06:03.215495,Complete
HO-FU-6609,HO-FU-6609,Test Product 1658 (New),Home & kitchen,Furniture,20.86,18.0,2024-12-03 11:06:03.215524,Complete
EL-LA-4689,EL-LA-4689,Test Product 1659 [Updated],"",Laptops,489.80,22.0,2024-11-25 11:06:03.216,Complete
EL-CA-1803,EL-CA-1803,Test Product 1660,Electronics,Cameras,493.63,69.0,2024-03-19 11:06:03.215581,Complete
CL-SH-9551,CL-SH-9551,Test Product 1663 [Updated],Clothing,Shoes,83.30,73.0,2024-05-09 11:06:03.215668,Complete
TO-GA-8163,TO-GA-8163,Test Product 1665,"",Games,429.06,6.0,2024-07-20 11:06:03.216,Complete
SP-FI-9250,SP-FI-9250,Test Product 1667 [Updated],Sports,Fitness,335.36,48.0,2024-12-02 11:06:03.215782,Complete
TO-BU-2607,TO-BU-2607,Test Product 1668,Toys,Building,275.97,51.0,2024-08-17 11:06:03.216,Complete
TO-AR-4564,TO-AR-4564,Test Product 1669 [Updated],Toys,Arts & Crafts,169.62,83.0,2024-07-28 11:06:03.215844,Complete
CL-WO-7329,CL-WO-7329,Test Product 1670 (New),Clothing,Womens,448.22,94.0,2024-12-27 11:06:03.215873,Complete
HO-CO-6239,HO-CO-6239,Test Product 1674 (New),Home & kitchen,Cookware,346.69,88.0,,Complete
BO-RE-8518,BO-RE-8518,Test Product 1675,Books,Reference,38.45,7.0,2024-04-28 11:06:03.264641,Complete
TO-GA-8051,TO-GA-8051,Test Product 1676,Toys,Games,395.53,0.0,2024-09-07 11:06:03.21605,Complete
EL-CA-4288,EL-CA-4288,Test Product 1677 - Latest Model,Electronics,Cameras,308.47,66.0,2024-04-04 11:06:03.216081,Complete
TO-AR-1264,TO-AR-1264,Test Product 1680,Toys,Arts & Crafts,379.56,54.0,2024-07-20 11:06:03.216167,Complete
TO-ED-4629,TO-ED-4629,Test Product 1682 (New),Toys,Educational,167.70,31.0,2024-09-09 11:06:03.216224,Complete
SP-AC-4233,SP-AC-4233,Test Product 1683 [Updated],Sports,Accessories,237.03,90.0,2024-09-14 11:06:03.216252,Complete
HO-AP-1740,HO-AP-1740,Test Product 1684 (New),Home & kitchen,Appliances,64.26,55.0,2024-10-30 11:06:03.216281,Complete
HO-FU-3781,HO-FU-3781,Test Product 1686 - Latest Model,Home & kitchen,Furniture,301.14,55.0,2024-11-04 11:06:03.216338,Complete
SP-EQ-8163,SP-EQ-8163,Test Product 1687,Sports,Equipment,,81.0,2024-12-20 11:06:03.216366,Missing price
BO-ED-5809,BO-ED-5809,Test Product 1688 (New),Books,Educational,219.77,98.0,2024-10-18 11:06:03.216395,Complete
BO-RE-7034,BO-RE-7034,Test Product 1689 [Updated],Books,Reference,189.89,82.0,2024-04-20 11:06:03.216423,Complete
SP-FI-8890,SP-FI-8890,,Sports,Fitness,450.69,59.0,2025-01-20 11:06:03.216451,Complete
SP-EQ-2233,SP-EQ-2233,Test Product 1691 (New),Sports,Equipment,80.22,7.0,2024-04-18 11:06:03.21648,Complete
Cl-Ki-2574,Cl-Ki-2574,Test Product 1695 [Updated],Clothing,Kids,88.58,37.0,2024-03-07 11:06:03.216595,Complete
CL-WO-8913,CL-WO-8913,Test Product 1696 - Latest Model,Clothing,Womens,306.47,20.0,2024-10-10 11:06:03.216626,Complete
HO-CO-3781,HO-CO-3781,Test Product 1701 [Updated],"",Cookware,342.66,8.0,2024-05-07 11:06:03.216774,Complete
CL-WO-5245,CL-WO-5245,Test Product 1705 (New),Clothing,Womens,58.49,88.0,2024-04-30 11:06:03.216893,Complete
BO-FI-2015,BO-FI-2015,Test Product 1706 [Updated],Books,Fiction,480.07,51.0,2024-08-05 11:06:03.216921,Complete
Bo-Re-9271,Bo-Re-9271,Test Product 1709 [Updated],Books,Reference,366.01,96.0,2024-04-30 11:06:03.217008,Complete
HO-FU-2944,HO-FU-2944,Test Product 1710 (New),Home & kitchen,Furniture,432.22,0.0,2024-12-15 11:06:03.217037,Complete
BO-RE-2353,BO-RE-2353,Test Product 1711 [Updated],Books,Reference,,90.0,2024-07-13 11:06:03.217066,Missing price
SP-OU-1690,SP-OU-1690,,Sports,Outdoor,236.67,2.0,2024-10-04 11:06:03.217095,Complete
BO-FI-1668,BO-FI-1668,Test Product 1717 (New),Books,Fiction,346.93,28.0,2025-01-01 11:06:03.217241,Complete
HO-CO-6587,HO-CO-6587,Test Product 1719 (New),Home & kitchen,Cookware,37.22,91.0,2024-04-24 11:06:03.217303,Complete
HO-DE-7018,HO-DE-7018,Test Product 1720 (New),Home & kitchen,Decor,,23.0,2024-04-20 11:06:03.217332,Missing price
SP-AC-4433,SP-AC-4433,Test Product 1722 (New),Sports,Accessories,209.10,83.0,2024-10-25 11:06:03.217391,Complete
HO-FU-9207,HO-FU-9207,Test Product 1723,Home & kitchen,Furniture,79.63,37.0,2024-08-09 11:06:03.217421,Complete
BO-RE-2356,BO-RE-2356,Test Product 1724 - Latest Model,Books,Reference,147.80,0.0,,Complete
TO-BU-3853,TO-BU-3853,Test Product 1727,Toys,Building,447.29,85.0,2024-07-31 11:06:03.21754,Complete
TO-BU-2935,TO-BU-2935,Test Product 1728 - Latest Model,Toys,Building,260.98,0.0,2024-06-28 11:06:03.217569,Complete
Sp-Cl-7890,Sp-Cl-7890,Test Product 1730 (New),Sports,Clothing,429.91,60.0,2024-06-06 11:06:03.217628,Complete
TO-ED-2128,TO-ED-2128,,Toys,Educational,28.34,95.0,2024-12-11 11:06:03.217657,Complete
TO-ED-3737,TO-ED-3737,Test Product 1732 (New),Toys,Educational,90.10,0.0,,Complete
BO-CH-5385,BO-CH-5385,Test Product 1733 [Updated],Books,Children,201.76,0.0,2024-02-12 11:06:03.217714,Complete
EL-LA-6696,EL-LA-6696,Test Product 1735,Electronics,Laptops,,11.0,2024-02-25 11:06:03.217775,Missing price
EL-PH-4097,EL-PH-4097,Test Product 1736 (New),Electronics,Phones,284.08,0.0,2024-09-09 11:06:03.218,Complete
BO-ED-6835,BO-ED-6835,Test Product 1737 (New),Books,Educational,442.22,0.0,2024-02-10 11:06:03.217836,Complete
EL-AU-1898,EL-AU-1898,Test Product 1740 [Updated],Electronics,Audio,288.70,64.0,2025-01-09 11:06:03.218,Complete
TO-GA-7920,TO-GA-7920,Test Product 1745,Toys,Games,444.83,81.0,2025-01-01 11:06:03.218075,Complete
HO-CO-3826,HO-CO-3826,Test Product 1747 (New),Home & kitchen,Cookware,215.03,20.0,2024-05-06 11:06:03.218134,Complete
EL-LA-4291,EL-LA-4291,Test Product 1748 (New),Electronics,Laptops,431.46,11.0,2024-11-13 11:06:03.218163,Complete
TO-OU-1767,TO-OU-1767,Test Product 1751 - Latest Model,Toys,Outdoor,69.40,39.0,2024-12-27 11:06:03.218253,Complete
CL-KI-6575,CL-KI-6575,Test Product 1752 - Latest Model,Clothing,Kids,169.75,51.0,2024-12-31 11:06:03.218282,Complete
SP-FI-5658,SP-FI-5658,Test Product 1756,Sports,Fitness,303.12,80.0,2024-11-17 11:06:03.2184,Complete
EL-CA-1856,EL-CA-1856,Test Product 1757,Electronics,Cameras,19.92,94.0,2024-08-31 11:06:03.218429,Complete
BO-FI-3873,BO-FI-3873,Test Product 1758 (New),Books,Fiction,286.65,5.0,2024-04-23 11:06:03.218459,Complete
EL-AC-4173,EL-AC-4173,Test Product 1759 (New),Electronics,Accessories,266.45,93.0,2024-10-26 11:06:03.218488,Complete
EL-LA-9100,EL-LA-9100,Test Product 1761 [Updated],Electronics,,136.72,0.0,2024-10-23 11:06:03.218547,Missing subcategory
HO-ST-4739,HO-ST-4739,Test Product 1763 [Updated],Home & kitchen,Storage,129.39,84.0,2025-01-12 11:06:03.218607,Complete
To-Ou-1109,To-Ou-1109,Test Product 1765,Toys,Outdoor,101.60,0.0,,Complete
HO-ST-2527,HO-ST-2527,Test Product 1766 (New),Home & kitchen,Storage,314.36,81.0,2024-03-07 11:06:03.218695,Complete
Ho-St-4529,Ho-St-4529,Test Product 1767 - Latest Model,Home & kitchen,Storage,339.54,75.0,2024-09-08 11:06:03.218725,Complete
HO-ST-4296,HO-ST-4296,Test Product 1770 - Latest Model,Home & kitchen,Storage,269.34,0.0,2024-08-19 11:06:03.219,Complete
TO-BU-8657,TO-BU-8657,Test Product 1771 [Updated],Toys,Building,29.98,90.0,2025-02-01 11:06:03.218851,Complete
HO-ST-2948,HO-ST-2948,Test Product 1772,Home & kitchen,Storage,483.12,54.0,2024-08-05 11:06:03.218887,Complete
To-Ar-3291,To-Ar-3291,Test Product 1773 [Updated],Toys,Arts & Crafts,435.37,21.0,2024-08-07 11:06:03.218917,Complete
BO-FI-3894,BO-FI-3894,Test Product 1776 (New),Books,Fiction,137.36,0.0,,Complete
BO-RE-1201,BO-RE-1201,Test Product 1777 (New),Books,Reference,55.66,5.0,2024-12-17 11:06:03.219033,Complete
BO-ED-9421,BO-ED-9421,Test Product 1778,Books,Educational,20.60,0.0,2024-02-19 11:06:03.219062,Complete
BO-NO-7372,BO-NO-7372,Test Product 1779 - Latest Model,Books,Non-Fiction,196.57,0.0,2024-02-16 11:06:03.219091,Complete
BO-ED-1583,BO-ED-1583,Test Product 1783 (New),Books,Educational,189.87,45.0,2024-08-18 11:06:03.219205,Complete
BO-CH-5928,BO-CH-5928,Test Product 1784 [Updated],Books,Children,280.91,46.0,2024-09-01 11:06:03.219234,Complete
TO-OU-9676,TO-OU-9676,Test Product 1786,Toys,Outdoor,89.76,43.0,2024-03-17 11:06:03.219294,Complete
CL-WO-4784,CL-WO-4784,Test Product 1789 - Latest Model,Clothing,Womens,317.45,95.0,2024-10-24 11:06:03.219381,Complete
EL-PH-5899,EL-PH-5899,Test Product 1795 - Latest Model,Electronics,Phones,174.57,25.0,2024-08-11 11:06:03.219558,Complete
BO-ED-4393,BO-ED-4393,Test Product 1797,Books,Educational,20.77,53.0,2024-11-02 11:06:03.219617,Complete
CL-SH-6830,CL-SH-6830,Test Product 1800 (New),Clothing,,231.65,0.0,2024-06-02 11:06:03.219703,Missing subcategory
BO-ED-2037,BO-ED-2037,Test Product 1802,Books,Educational,311.05,97.0,2024-09-16 11:06:03.21976,Complete
EL-LA-9553,EL-LA-9553,Test Product 1804 [Updated],Electronics,Laptops,393.48,65.0,2024-11-04 11:06:03.21982,Complete
